id,flight,date,fromS,toD,begindate,enddate,time,price,price_Predict,punc_Rate,Duration
9,中国国航,2020/7/28,阿克苏机场,成都双流国际机场T2,14:00,17:55,3:55:00,2770,2071.061391,0.98,235
14,华夏航空,2020/5/3,阿克苏机场,和田机场,8:40,11:00,2:20:00,150,455.2960104,0.96070153,140
16,华夏航空,2020/5/2,阿克苏机场,和田机场,18:00,20:25,2:25:00,250,546.3251483,1,145
18,长龙航空,2020/6/2,阿克苏机场,杭州萧山国际机场T3,9:25,16:25,7:00:00,925,1083.64753,0.98,420
33,中国国航,2020/5/1,阿克苏机场,青岛流亭国际机场T1,18:30,1:25,6:55:00,1620,2030.408274,0.98,415
39,华夏航空,2020/5/3,阿克苏机场,莎车机场,9:00,10:00,1:00:00,180,285.6854027,1,60
42,华夏航空,2020/5/2,阿克苏机场,图木舒克唐王城机场,11:35,12:15,0:40:00,170,142.2908168,0.97,40
46,南方航空,2020/5/1,阿克苏机场,乌鲁木齐地窝堡国际机场T3,9:30,10:45,1:15:00,1900,925.4839819,0.95,75
48,南方航空,2020/5/1,阿克苏机场,乌鲁木齐地窝堡国际机场T3,18:15,19:30,1:15:00,760,645.9111399,0.91,75
50,长龙航空,2020/5/2,阿克苏机场,乌鲁木齐地窝堡国际机场T2,22:35,23:55,1:20:00,308,685.3268049,0.97,80
90,幸福航空,2020/5/9,阿拉善左旗机场,阿拉善右旗机场,8:50,10:00,1:10:00,90,261.7776172,0.98,70
94,华夏航空,2020/5/3,阿拉善左旗机场,呼和浩特白塔国际机场,10:40,12:00,1:20:00,150,247.6515128,0.91,80
98,幸福航空,2020/6/14,阿拉善左旗机场,天津滨海国际机场T2,13:25,17:20,3:55:00,1163,1587.817118,0.96070153,235
103,华夏航空,2020/5/10,阜阳西关机场,长沙黄花国际机场T2,18:05,19:30,1:25:00,300,299.5948934,0.96070153,85
118,厦门航空,2020/5/3,福州长乐国际机场,北京大兴国际机场,8:00,10:45,2:45:00,1160,985.5135317,0.96070153,165
119,中国国航,2020/5/1,福州长乐国际机场,北京首都国际机场T3,11:55,14:50,2:55:00,1770,2458.161387,0.98,175
121,南方航空,2020/5/2,福州长乐国际机场,北京大兴国际机场,12:00,14:45,2:45:00,1780,1324.688447,0.96070153,165
122,南方航空,2020/5/1,福州长乐国际机场,北京大兴国际机场,12:00,15:00,3:00:00,1780,2162.379571,0.96070153,180
124,厦门航空,2020/5/7,福州长乐国际机场,北京大兴国际机场,12:00,15:00,3:00:00,1260,755.6689164,0.96070153,180
125,海南航空,2020/7/1,福州长乐国际机场,北京首都国际机场T1,13:05,15:55,2:50:00,1245,2809.069845,0.88,170
126,瑞丽航空,2020/5/3,福州长乐国际机场,北海福成机场,20:15,22:30,2:15:00,280,439.521135,0.9,135
133,厦门航空,2020/5/2,福州长乐国际机场,长沙黄花国际机场T2,7:20,8:55,1:35:00,180,463.1692284,1,95
134,河北航空,2020/5/3,福州长乐国际机场,长沙黄花国际机场T2,7:20,8:55,1:35:00,904,375.2775824,1,95
140,东方航空,2020/5/2,福州长乐国际机场,长沙黄花国际机场T2,12:35,14:20,1:45:00,500,535.931791,1,105
144,厦门航空,2020/5/2,福州长乐国际机场,成都双流国际机场T2,7:35,10:40,3:05:00,440,725.6693782,0.98,185
146,河北航空,2020/5/2,福州长乐国际机场,成都双流国际机场T2,7:35,10:40,3:05:00,1906,864.6180686,0.98,185
148,四川航空,2020/5/1,福州长乐国际机场,成都双流国际机场T1,12:15,16:50,4:35:00,560,956.9400267,1,275
154,东方航空,2020/5/2,福州长乐国际机场,成都双流国际机场T2,12:35,17:25,4:50:00,1160,905.9628406,1,290
159,河北航空,2020/5/1,福州长乐国际机场,固原六盘山机场,7:50,12:35,4:45:00,1476,1226.252153,0.97,285
167,南方航空,2020/5/1,福州长乐国际机场,贵阳龙洞堡国际机场T2,8:20,10:45,2:25:00,750,768.9100816,1,145
174,厦门航空,2020/5/3,福州长乐国际机场,海口美兰国际机场,7:30,9:50,2:20:00,390,466.7500896,1,140
176,海南航空,2020/5/6,福州长乐国际机场,海口美兰国际机场,17:55,20:15,2:20:00,390,428.6738506,0.96070153,140
180,南方航空,2020/5/3,福州长乐国际机场,呼和浩特白塔国际机场,13:20,17:55,4:35:00,1870,1342.589155,0.96,275
187,厦门航空,2020/5/3,福州长乐国际机场,井冈山机场,11:25,12:55,1:30:00,340,362.8817336,0.89,90
188,厦门航空,2020/5/11,福州长乐国际机场,济南遥墙国际机场,11:30,13:45,2:15:00,440,459.1884976,1,135
190,中国国航,2020/5/1,福州长乐国际机场,济南遥墙国际机场,15:45,17:50,2:05:00,950,796.1077946,0.91,125
201,瑞丽航空,2020/5/3,福州长乐国际机场,昆明长水国际机场,20:15,1:00,4:45:00,445,442.8714786,0.9,285
214,厦门航空,2020/5/3,福州长乐国际机场,泸州云龙机场,13:55,18:30,4:35:00,500,566.8387782,0.97,275
220,厦门航空,2020/5/3,福州长乐国际机场,南京禄口国际机场T2,7:25,8:50,1:25:00,280,301.8305876,0.97,85
221,河北航空,2020/5/1,福州长乐国际机场,南京禄口国际机场T2,7:25,8:50,1:25:00,904,672.3518667,0.98,85
226,厦门航空,2020/5/1,福州长乐国际机场,南京禄口国际机场T2,12:50,14:15,1:25:00,410,562.1041316,1,85
230,厦门航空,2020/5/2,福州长乐国际机场,南宁吴圩国际机场T2,11:25,13:55,2:30:00,520,601.2760528,0.98,150
233,深圳航空,2020/5/1,福州长乐国际机场,南宁吴圩国际机场T2,15:35,18:05,2:30:00,520,704.8375001,1,150
238,厦门航空,2020/6/26,福州长乐国际机场,青岛流亭国际机场T1,9:10,11:30,2:20:00,750,738.6084683,1,140
242,山东航空,2020/5/4,福州长乐国际机场,青岛流亭国际机场T1,21:15,23:35,2:20:00,440,440.6802886,0.93,140
245,南方航空,2020/5/2,福州长乐国际机场,上海虹桥国际机场T2,8:00,9:25,1:25:00,790,900.8891901,1,85
247,上海航空,2020/5/4,福州长乐国际机场,上海虹桥国际机场T2,9:30,10:55,1:25:00,360,310.3344703,1,85
253,河北航空,2020/5/2,福州长乐国际机场,上海虹桥国际机场T1,11:30,12:50,1:20:00,1044,918.3165642,1,80
256,首都航空,2020/5/6,福州长乐国际机场,三亚凤凰国际机场T2,21:00,23:25,2:25:00,440,458.5720513,0.97,145
258,厦门航空,2020/5/7,福州长乐国际机场,沈阳桃仙国际机场T3,8:50,13:55,5:05:00,590,526.2469816,0.98,305
272,厦门航空,2020/5/1,福州长乐国际机场,石家庄正定国际机场T2,13:25,17:40,4:15:00,800,1086.157371,0.84,255
273,河北航空,2020/5/1,福州长乐国际机场,石家庄正定国际机场T2,13:25,17:40,4:15:00,772,1023.068739,0.84,255
275,厦门航空,2020/5/3,福州长乐国际机场,太原武宿国际机场T2,7:30,10:20,2:50:00,600,471.766295,0.98,170
278,厦门航空,2020/5/3,福州长乐国际机场,太原武宿国际机场T2,17:25,19:55,2:30:00,600,478.5869779,0.98,150
294,西藏航空,2020/5/1,福州长乐国际机场,乌鲁木齐地窝堡国际机场,15:45,23:40,7:55:00,1920,1407.208925,0.89,475
296,厦门航空,2020/5/11,福州长乐国际机场,武汉天河国际机场T3,8:10,10:05,1:55:00,390,462.9463558,1,115
298,成都航空,2020/5/3,福州长乐国际机场,梧州西江机场,15:45,18:00,2:15:00,340,439.8603794,0.97,135
304,长安航空,2020/5/16,福州长乐国际机场,西安咸阳国际机场T2,13:15,18:15,5:00:00,370,487.3154444,0.93,300
308,福州航空,2020/5/1,福州长乐国际机场,襄阳刘集机场,15:15,17:25,2:10:00,740,633.3705805,0.93,130
309,桂林航空,2020/5/3,福州长乐国际机场,徐州观音机场T2,21:15,23:15,2:00:00,305,462.126406,0.96070153,120
312,河北航空,2020/5/1,福州长乐国际机场,运城张孝机场,7:25,12:15,4:50:00,1326,1203.334758,1,290
313,厦门航空,2020/5/7,福州长乐国际机场,运城张孝机场,7:30,11:50,4:20:00,660,505.0011976,1,260
332,昆明航空,2020/5/1,福州长乐国际机场,郑州新郑国际机场T2,16:55,19:10,2:15:00,610,549.1947536,0.97,135
334,南方航空,2020/5/1,福州长乐国际机场,郑州新郑国际机场T2,17:20,19:30,2:10:00,610,654.3624652,0.93,130
335,厦门航空,2020/5/1,福州长乐国际机场,郑州新郑国际机场T2,17:20,19:30,2:10:00,680,600.4311782,0.93,130
338,山东航空,2020/6/10,福州长乐国际机场,珠海金湾机场,16:20,18:05,1:45:00,460,469.3404629,0.93,105
343,福州航空,2020/5/28,福州长乐国际机场,遵义新舟机场,13:55,18:10,4:15:00,415,524.7563105,0.89,255
347,中国联合航空,2020/5/2,佛山沙堤机场,昆明长水国际机场,8:20,10:40,2:20:00,538,680.5003101,1,140
352,中国联合航空,2020/5/4,佛山沙堤机场,温州龙湾国际机场T2,10:00,12:00,2:00:00,160,348.1728768,1,120
366,西部航空,2020/5/2,合肥新桥国际机场,重庆江北国际机场T2,23:25,1:35,2:10:00,200,380.9899263,0.88,130
377,昆明航空,2020/5/2,合肥新桥国际机场,大同云冈机场,9:40,11:50,2:10:00,700,501.0400352,0.95,130
378,深圳航空,2020/5/1,合肥新桥国际机场,大同云冈机场,9:40,11:50,2:10:00,800,702.4970546,0.93,130
379,昆明航空,2020/7/12,合肥新桥国际机场,大同云冈机场,17:00,18:55,1:55:00,1230,1563.337814,0.67,115
380,山东航空,2020/7/1,合肥新桥国际机场,大同云冈机场,17:00,18:55,1:55:00,1230,912.4795631,0.96070153,115
382,海南航空,2020/5/3,合肥新桥国际机场,大连周水子国际机场,10:10,11:55,1:45:00,280,382.7144161,0.96070153,105
393,中国国航,2020/5/1,合肥新桥国际机场,广州白云国际机场T1,7:50,9:55,2:05:00,580,642.9819025,0.98,125
396,南方航空,2020/5/1,合肥新桥国际机场,广州白云国际机场T2,12:30,14:40,2:10:00,350,626.2112032,1,130
397,南方航空,2020/5/2,合肥新桥国际机场,广州白云国际机场T2,17:30,19:55,2:25:00,350,615.3446421,1,145
399,中国国航,2020/5/1,合肥新桥国际机场,贵阳龙洞堡国际机场T2,12:05,14:25,2:20:00,1400,981.9151275,0.93,140
402,青岛航空,2020/5/3,合肥新桥国际机场,贵阳龙洞堡国际机场T2,13:10,15:20,2:10:00,291,336.3445684,0.91,130
406,多彩航空,2020/5/3,合肥新桥国际机场,贵阳龙洞堡国际机场T1,20:00,23:45,3:45:00,230,391.6878393,0.95,225
424,西部航空,2020/5/1,合肥新桥国际机场,拉萨贡嘎国际机场,14:30,18:50,4:20:00,1420,970.973399,0.98,260
449,昆明航空,2020/5/2,合肥新桥国际机场,沈阳桃仙国际机场T3,20:30,23:05,2:35:00,260,654.8324173,1,155
451,海南航空,2020/5/20,合肥新桥国际机场,太原武宿国际机场T1,22:05,23:40,1:35:00,238,337.7013358,0.98,95
454,南方航空,2020/5/3,合肥新桥国际机场,乌鲁木齐地窝堡国际机场T3,18:35,0:50,6:15:00,700,661.7840388,0.91,375
462,首都航空,2020/5/3,合肥新桥国际机场,厦门高崎国际机场T4,16:05,17:45,1:40:00,237,297.204993,0.95,100
464,东方航空,2020/5/2,合肥新桥国际机场,西安咸阳国际机场T3,8:20,10:10,1:50:00,370,481.2259698,0.88,110
467,南方航空,2020/6/20,合肥新桥国际机场,西安咸阳国际机场T3,18:35,20:20,1:45:00,420,491.8647849,0.98,105
477,中国国航,2020/5/1,合肥新桥国际机场,烟台蓬莱国际机场,21:30,23:10,1:40:00,370,454.2591667,0.98,100
486,东方航空,2020/5/3,黄山屯溪机场,成都双流国际机场T2,17:10,21:00,3:50:00,550,474.9417377,0.88,230
487,青岛航空,2020/5/4,黄山屯溪机场,南宁吴圩国际机场T2,10:25,12:45,2:20:00,450,418.0117983,0.93,140
489,青岛航空,2020/5/4,黄山屯溪机场,青岛流亭国际机场T1,17:20,19:15,1:55:00,330,393.4830271,0.97,115
491,南方航空,2020/5/28,黄山屯溪机场,深圳宝安国际机场T3,22:40,0:45,2:05:00,300,413.5051525,0.97,125
499,南方航空,2020/5/1,海口美兰国际机场,北京大兴国际机场,13:15,16:55,3:40:00,3160,2011.616746,0.96070153,220
509,山东航空,2020/5/1,海口美兰国际机场,长沙黄花国际机场T1,7:00,9:05,2:05:00,450,698.6531526,0.97,125
519,西部航空,2020/5/3,海口美兰国际机场,重庆江北国际机场T2,10:15,12:30,2:15:00,350,332.3803197,0.98,135
521,海南航空,2020/5/2,海口美兰国际机场,重庆江北国际机场T3,10:50,13:00,2:10:00,465,794.2526958,0.91,130
522,中国国航,2020/5/7,海口美兰国际机场,重庆江北国际机场T3,13:15,15:20,2:05:00,390,447.315999,1,125
526,华夏航空,2020/5/8,海口美兰国际机场,重庆江北国际机场T2,21:35,1:05,3:30:00,300,365.1896792,0.96070153,210
528,海南航空,2020/5/2,海口美兰国际机场,长春龙嘉国际机场T2,10:00,15:50,5:50:00,1851,1246.817311,0.86,350
530,上海航空,2020/7/9,海口美兰国际机场,长春龙嘉国际机场T2,14:45,21:15,6:30:00,1235,1711.111217,0.88,390
532,青岛航空,2020/6/1,海口美兰国际机场,长春龙嘉国际机场T2,16:20,22:35,6:15:00,860,843.5392105,0.87,375
536,海南航空,2020/6/26,海口美兰国际机场,成都双流国际机场T2,18:15,20:35,2:20:00,760,592.7090412,0.96070153,140
541,四川航空,2020/5/1,海口美兰国际机场,成都双流国际机场T1,21:05,23:20,2:15:00,400,618.048173,1,135
547,北部湾航空,2020/6/10,海口美兰国际机场,阜阳西关机场,9:10,11:45,2:35:00,299,634.5666166,1,155
548,厦门航空,2020/5/3,海口美兰国际机场,福州长乐国际机场,11:30,13:30,2:00:00,320,431.8873238,0.98,120
552,首都航空,2020/5/4,海口美兰国际机场,桂林两江国际机场T2,6:25,8:00,1:35:00,237,296.7648771,0.97,95
554,海南航空,2020/5/2,海口美兰国际机场,广州白云国际机场T1,7:40,8:55,1:15:00,425,485.7671503,0.98,75
555,海南航空,2020/5/1,海口美兰国际机场,广州白云国际机场T1,8:00,9:15,1:15:00,335,571.6807763,1,75
556,海南航空,2020/5/1,海口美兰国际机场,广州白云国际机场T1,9:15,10:40,1:25:00,615,689.8122064,1,85
561,南方航空,2020/5/2,海口美兰国际机场,贵阳龙洞堡国际机场T2,10:20,12:00,1:40:00,350,575.140466,0.89,100
565,祥鹏航空,2020/5/25,海口美兰国际机场,赣州黄金机场T2,9:25,11:00,1:35:00,289,364.2583809,0.93,95
575,海南航空,2020/5/10,海口美兰国际机场,衡阳南岳机场,7:25,9:05,1:40:00,290,313.7599218,0.98,100
578,首都航空,2020/5/31,海口美兰国际机场,呼和浩特白塔国际机场,10:20,15:45,5:25:00,520,493.6516096,0.87,325
579,中国国航,2020/5/1,海口美兰国际机场,呼和浩特白塔国际机场,20:00,23:30,3:30:00,1240,815.621957,0.98,210
580,中国国航,2020/5/1,海口美兰国际机场,哈尔滨太平国际机场T2,14:40,21:15,6:35:00,3330,1893.739035,0.93,395
597,河北航空,2020/5/3,海口美兰国际机场,揭阳潮汕机场,18:55,20:35,1:40:00,382,445.8780134,0.87,100
598,南方航空,2020/5/2,海口美兰国际机场,昆明长水国际机场,7:50,9:55,2:05:00,300,586.805713,0.97,125
600,海南航空,2020/6/1,海口美兰国际机场,昆明长水国际机场,14:25,16:30,2:05:00,350,631.5576332,1,125
605,海南航空,2020/5/4,海口美兰国际机场,兰州中川机场T1,13:15,17:50,4:35:00,550,506.6365255,0.98,275
613,天津航空,2020/5/19,海口美兰国际机场,梅州梅县机场,7:55,9:30,1:35:00,265,439.4788397,0.98,95
620,山东航空,2020/5/1,海口美兰国际机场,宁波栎社国际机场T2,13:30,16:05,2:35:00,970,1258.424364,1,155
624,深圳航空,2020/5/3,海口美兰国际机场,南宁吴圩国际机场T2,6:40,7:45,1:05:00,230,244.4615426,1,65
633,桂林航空,2020/5/7,海口美兰国际机场,南昌昌北国际机场T2,17:50,20:00,2:10:00,465,391.480676,0.93,130
634,江西航空,2020/5/2,海口美兰国际机场,南昌昌北国际机场T2,18:20,20:25,2:05:00,450,517.6875599,1,125
637,东海航空,2020/5/8,海口美兰国际机场,南通兴东国际机场T3,18:20,23:15,4:55:00,399,453.0170807,0.98,295
640,山东航空,2020/5/1,海口美兰国际机场,青岛流亭国际机场T1,7:00,12:30,5:30:00,900,1227.576282,0.91,330
641,首都航空,2020/7/10,海口美兰国际机场,青岛流亭国际机场T1,12:05,17:05,5:00:00,1520,2171.351863,0.97,300
643,山东航空,2020/5/1,海口美兰国际机场,青岛流亭国际机场T1,13:30,18:35,5:05:00,900,1076.93572,1,305
644,中国国航,2020/5/1,海口美兰国际机场,青岛流亭国际机场T1,15:20,20:10,4:50:00,1040,1085.614735,1,290
651,厦门航空,2020/5/7,海口美兰国际机场,泉州晋江机场,15:20,17:25,2:05:00,500,477.8530322,1,125
654,南方航空,2020/5/1,海口美兰国际机场,沈阳桃仙国际机场T3,11:10,15:55,4:45:00,1250,1034.080603,0.97,285
655,中国国航,2020/5/1,海口美兰国际机场,沈阳桃仙国际机场T3,17:00,23:25,6:25:00,1300,1125.733692,0.98,385
663,海南航空,2020/5/3,海口美兰国际机场,深圳宝安国际机场T3,6:55,8:10,1:15:00,325,261.9925005,0.96070153,75
675,东方航空,2020/5/1,海口美兰国际机场,上海浦东国际机场T1,14:10,17:00,2:50:00,345,1123.97226,1,170
713,东方航空,2020/5/14,海口美兰国际机场,温州龙湾国际机场T2,14:45,16:55,2:10:00,425,440.4599018,0.91,130
719,南方航空,2020/5/2,海口美兰国际机场,厦门高崎国际机场T3,21:15,23:10,1:55:00,950,502.3232075,0.95,115
722,首都航空,2020/5/2,海口美兰国际机场,西安咸阳国际机场T2,10:55,14:05,3:10:00,700,1036.061633,0.98,190
733,北部湾航空,2020/5/2,海口美兰国际机场,徐州观音机场T2,17:50,20:50,3:00:00,700,662.0245124,0.95,180
749,海南航空,2020/6/28,海口美兰国际机场,郑州新郑国际机场T2,10:45,13:40,2:55:00,560,749.8422771,0.95,175
752,金鹏航空,2020/5/2,海口美兰国际机场,郑州新郑国际机场T2,12:30,15:20,2:50:00,850,949.1550846,0.98,170
760,海南航空,2020/6/30,海口美兰国际机场,珠海金湾机场,7:50,8:50,1:00:00,500,543.963122,0.96070153,60
773,中国国航,2020/5/11,哈尔滨太平国际机场T2,成都双流国际机场T2,21:05,1:15,4:10:00,760,572.2638055,0.95,250
776,中国国航,2020/6/28,哈尔滨太平国际机场T2,重庆江北国际机场T3,13:00,16:55,3:55:00,1020,809.3363651,1,235
779,山东航空,2020/5/2,哈尔滨太平国际机场T2,大同云冈机场,19:00,21:30,2:30:00,480,518.899028,1,150
787,中国国航,2020/5/2,哈尔滨太平国际机场T2,海口美兰国际机场,6:55,13:30,6:35:00,3130,1289.872654,0.86,395
788,南方航空,2020/7/1,哈尔滨太平国际机场T2,海口美兰国际机场,6:55,14:50,7:55:00,1800,2119.707759,1,475
799,龙江航空,2020/5/1,哈尔滨太平国际机场T2,合肥新桥国际机场,8:35,11:45,3:10:00,449,1461.758732,1,190
808,厦门航空,2020/5/3,哈尔滨太平国际机场T2,济南遥墙国际机场,17:55,20:15,2:20:00,440,454.5589911,1,140
812,南方航空,2020/5/2,哈尔滨太平国际机场T2,连云港白塔埠机场,19:00,21:25,2:25:00,750,469.8791285,1,145
823,首都航空,2020/5/3,哈尔滨太平国际机场T2,石家庄正定国际机场T2,17:45,20:05,2:20:00,227,319.9257733,1,140
828,南方航空,2020/5/3,哈尔滨太平国际机场T2,深圳宝安国际机场T3,8:15,13:00,4:45:00,600,539.9061719,1,285
834,中国国航,2020/5/3,哈尔滨太平国际机场T2,天津滨海国际机场T2,7:35,9:55,2:20:00,490,462.3862205,0.95,140
839,吉祥航空,2020/5/3,哈尔滨太平国际机场T2,无锡苏南硕放国际机场T2,7:15,10:20,3:05:00,530,400.1904321,0.98,185
841,东方航空,2020/5/2,哈尔滨太平国际机场T2,无锡苏南硕放国际机场T2,12:40,17:20,4:40:00,610,725.3287233,0.95,280
845,四川航空,2020/5/2,哈尔滨太平国际机场T2,温州龙湾国际机场T2,16:40,20:05,3:25:00,450,664.4716696,0.98,205
850,厦门航空,2020/5/4,哈尔滨太平国际机场T2,厦门高崎国际机场T3,6:55,11:30,4:35:00,510,455.2035122,1,275
865,福州航空,2020/5/2,哈尔滨太平国际机场T2,遵义新舟机场,7:55,12:30,4:35:00,503,844.8722706,0.98,275
874,成都航空,2020/7/23,海拉尔呼伦贝尔东山国际机场,成都双流国际机场T2,14:00,20:55,6:55:00,2600,2351.386676,1,415
879,华夏航空,2020/6/2,海拉尔呼伦贝尔东山国际机场,呼和浩特白塔国际机场,13:35,15:50,2:15:00,390,633.6193121,0.98,135
882,金鹏航空,2020/5/15,海拉尔呼伦贝尔东山国际机场,呼和浩特白塔国际机场,16:40,19:00,2:20:00,290,358.032611,1,140
888,河北航空,2020/5/16,海拉尔呼伦贝尔东山国际机场,石家庄正定国际机场T2,12:45,17:10,4:25:00,790,523.5539797,0.97,265
893,山东航空,2020/5/4,海拉尔呼伦贝尔东山国际机场,天津滨海国际机场T2,18:40,21:15,2:35:00,490,476.4137525,1,155
898,华夏航空,2020/5/9,呼和浩特白塔国际机场,阿尔山伊尔施机场,7:55,10:00,2:05:00,300,441.6911128,0.98,125
915,华夏航空,2020/5/5,呼和浩特白塔国际机场,重庆江北国际机场T2,17:35,22:10,4:35:00,500,426.3003727,0.93,275
930,中国国航,2020/5/5,呼和浩特白塔国际机场,成都双流国际机场T2,17:40,20:20,2:40:00,400,497.7635941,1,160
938,华夏航空,2020/7/1,呼和浩特白塔国际机场,二连浩特赛乌苏国际机场,10:55,12:00,1:05:00,310,762.5066622,0.98,65
944,福州航空,2020/5/31,呼和浩特白塔国际机场,福州长乐国际机场,13:35,18:05,4:30:00,530,481.8821018,0.96070153,270
949,华夏航空,2020/5/10,呼和浩特白塔国际机场,贵阳龙洞堡国际机场T1,12:05,16:05,4:00:00,450,498.7154283,0.96070153,240
950,首都航空,2020/5/27,呼和浩特白塔国际机场,贵阳龙洞堡国际机场T2,16:35,19:10,2:35:00,360,443.7483885,0.76,155
952,南方航空,2020/5/2,呼和浩特白塔国际机场,广州白云国际机场T2,8:00,11:15,3:15:00,450,881.4359006,0.96070153,195
955,华夏航空,2020/5/2,呼和浩特白塔国际机场,海拉尔呼伦贝尔东山国际机场,7:20,9:30,2:10:00,360,545.9856784,0.89,130
974,首都航空,2020/5/3,呼和浩特白塔国际机场,合肥新桥国际机场,13:55,15:55,2:00:00,380,392.0204004,0.77,120
976,福州航空,2020/6/24,呼和浩特白塔国际机场,哈尔滨太平国际机场T2,15:55,18:05,2:10:00,520,603.5335244,0.88,130
982,中国国航,2020/5/1,呼和浩特白塔国际机场,济南遥墙国际机场,16:55,18:40,1:45:00,1060,717.7364311,1,105
989,瑞丽航空,2020/5/4,呼和浩特白塔国际机场,兰州中川机场T2,10:15,12:00,1:45:00,358,390.3755535,0.97,105
992,华夏航空,2020/7/5,呼和浩特白塔国际机场,连云港白塔埠机场,13:25,15:50,2:25:00,1400,1420.679294,0.98,145
1001,华夏航空,2020/5/6,呼和浩特白塔国际机场,南阳姜营机场,6:55,8:35,1:40:00,400,345.0894175,0.91,100
1003,海南航空,2020/5/30,呼和浩特白塔国际机场,南昌昌北国际机场T2,14:20,16:35,2:15:00,710,533.5315414,0.67,135
1017,瑞丽航空,2020/5/4,呼和浩特白塔国际机场,沈阳桃仙国际机场T3,16:00,17:45,1:45:00,240,400.4319316,0.91,105
1018,南方航空,2020/5/1,呼和浩特白塔国际机场,深圳宝安国际机场T3,8:50,14:05,5:15:00,2110,1257.203688,0.91,315
1029,东方航空,2020/5/1,呼和浩特白塔国际机场,上海虹桥国际机场T2,20:15,22:55,2:40:00,665,608.6607921,1,160
1035,北部湾航空,2020/6/6,呼和浩特白塔国际机场,十堰武当山机场,17:40,19:40,2:00:00,400,549.6781639,0.96070153,120
1043,山东航空,2020/5/1,呼和浩特白塔国际机场,通辽机场,16:30,18:10,1:40:00,1010,561.2600806,0.96,100
1055,华夏航空,2020/5/3,呼和浩特白塔国际机场,乌兰浩特机场,7:30,9:20,1:50:00,360,355.2660195,0.97,110
1060,华夏航空,2020/5/4,呼和浩特白塔国际机场,乌兰浩特机场,9:55,11:45,1:50:00,300,436.0148151,0.96070153,110
1063,华夏航空,2020/5/2,呼和浩特白塔国际机场,乌兰浩特机场,11:45,13:40,1:55:00,610,941.6726242,1,115
1069,东方航空,2020/5/9,呼和浩特白塔国际机场,乌海机场,10:50,12:05,1:15:00,170,284.4576271,0.95,75
1072,天津航空,2020/5/7,呼和浩特白塔国际机场,乌海机场,18:50,20:00,1:10:00,135,470.4918792,0.98,70
1073,天津航空,2020/5/1,呼和浩特白塔国际机场,乌海机场,19:35,20:50,1:15:00,270,574.8625228,0.97,75
1082,天津航空,2020/5/2,呼和浩特白塔国际机场,锡林浩特机场,8:05,9:10,1:05:00,240,271.7879035,0.98,65
1085,天津航空,2020/5/8,呼和浩特白塔国际机场,锡林浩特机场,14:55,16:10,1:15:00,233,302.9741946,0.98,75
1087,中国国航,2020/5/6,呼和浩特白塔国际机场,锡林浩特机场,16:40,17:50,1:10:00,240,352.2769125,0.98,70
1088,天津航空,2020/6/1,呼和浩特白塔国际机场,锡林浩特机场,17:20,18:30,1:10:00,300,454.7362402,0.95,70
1089,天津航空,2020/6/1,呼和浩特白塔国际机场,锡林浩特机场,18:15,19:25,1:10:00,300,447.4900596,0.95,70
1090,南方航空,2020/5/2,呼和浩特白塔国际机场,厦门高崎国际机场T3,13:10,18:20,5:10:00,1050,877.75497,0.95,310
1091,厦门航空,2020/5/2,呼和浩特白塔国际机场,厦门高崎国际机场T3,13:10,18:20,5:10:00,830,824.1755566,0.95,310
1094,西藏航空,2020/5/1,呼和浩特白塔国际机场,厦门高崎国际机场T4,14:05,18:50,4:45:00,1046,998.5457007,1,285
1096,中国国航,2020/5/1,呼和浩特白塔国际机场,厦门高崎国际机场T4,16:55,22:10,5:15:00,1050,1121.580556,1,315
1098,厦门航空,2020/7/1,呼和浩特白塔国际机场,厦门高崎国际机场T3,17:45,23:20,5:35:00,580,1119.977541,0.96070153,335
1101,华夏航空,2020/5/3,呼和浩特白塔国际机场,延安南泥湾机场,12:05,13:25,1:20:00,180,253.5839462,0.96070153,80
1103,山东航空,2020/5/27,呼和浩特白塔国际机场,银川河东国际机场,15:55,17:15,1:20:00,210,291.9652537,0.96070153,80
1106,华夏航空,2020/5/5,呼和浩特白塔国际机场,遵义新舟机场,8:00,11:50,3:50:00,350,386.2115047,0.89,230
1118,华夏航空,2020/5/3,和田机场,阿克苏机场,11:40,13:50,2:10:00,150,430.6814271,0.96070153,130
1121,中国国航,2020/5/3,和田机场,成都双流国际机场T2,12:50,17:05,4:15:00,820,620.5346814,0.97,255
1124,中国国航,2020/5/2,和田机场,重庆江北国际机场T3,13:00,17:30,4:30:00,830,695.0959149,0.95,270
1126,东方航空,2020/5/1,和田机场,合肥新桥国际机场,16:35,23:25,6:50:00,1080,1016.305274,0.93,410
1136,华夏航空,2020/5/9,和田机场,克拉玛依机场,19:20,22:20,3:00:00,299,444.1668874,1,180
1139,华夏航空,2020/5/2,和田机场,且末机场,20:55,21:55,1:00:00,250,493.8713884,0.98,60
1143,华夏航空,2020/5/3,和田机场,莎车机场,20:40,21:25,0:45:00,150,207.0805838,1,45
1145,华夏航空,2020/5/3,和田机场,图木舒克唐王城机场,11:40,12:30,0:50:00,160,175.8788667,0.96070153,50
1156,南方航空,2020/5/2,和田机场,乌鲁木齐地窝堡国际机场T3,17:15,19:00,1:45:00,1340,1096.671157,1,105
1167,长龙航空,2020/5/2,杭州萧山国际机场T3,安顺黄果树机场,7:55,11:00,3:05:00,618,647.9908206,0.94,185
